CODGEO,DGF_COM,CFT_COM,DIT_COM,DETTE_COM
77472,137.090517241379,474.612068965517,92.0689655172414,745.51724137931
77473,99.0989010989011,371.604395604396,111.450549450549,27.3846153846154
77474,125.956204379562,717.197080291971,273.313868613139,256.963503649635
77475,142.869828456105,748.326942482341,201.013118062563,661.886982845611
77476,158.991935483871,599.556451612903,269.838709677419,0
77477,202.557022809124,679.975990396159,894.645858343337,182.749099639856
77478,99.4752186588921,559.504373177843,259.319727891156,540.291545189504
77479,139.487083768852,1083.43512020308,491.356577572047,1206.23786770196
77480,182.07650273224,561.44262295082,192.96174863388,368.765027322404
77481,140.679012345679,634.876543209877,121.172839506173,0
77482,119.815897136178,1532.01928696669,566.373465809468,411.034482758621
77483,102.100840336134,418.082983193277,341.974789915966,74.5903361344538
77484,113.408071748879,747.847533632287,59.2825112107623,527.982062780269
77485,102.699868938401,735.268676277851,97.221494102228,757.326343381389
77486,109.117647058824,477.409502262444,259.049773755656,627.669683257919
77487,92.5,1432.67824329291,209.319184123484,1120.2085630283
77489,181.421568627451,732.941176470588,83.4313725490196,237.990196078431
77490,164.405874499332,448.371161548732,313.791722296395,249.238985313752
77492,142.859195402299,592.859195402299,218.951149425287,173.994252873563
77493,236.009928637915,1277.85913744958,192.342538008067,151.30623642569
77494,89.2190405355151,1104.79732242469,574.202305689848,2037.24060989215
77495,218.033817775294,1293.36780324203,236.085802124092,531.688093907211
77496,143.636363636364,790.641711229947,32.2994652406417,2.7807486631016
77498,79.1929824561404,810.701754385965,143.789473684211,447.473684210526
77500,143.438155136268,669.79035639413,320.607966457023,276.331236897275
77501,173.309759547383,724.710042432815,336.265912305516,450.693069306931
77504,121.674993398468,511.614153683655,190.051227884869,186.451861631899
77505,117.475490196078,549.730392156863,54.7794117647059,681.25
77506,158.397790055249,509.930939226519,141.118784530387,165.718232044199
77507,140.1875,688.5,58.0416666666667,165.875
77508,130.119241192412,615.859078590786,212.460704607046,163.506775067751
77509,161.312292358804,547.441860465116,72.0764119601329,0
77510,100.853517877739,605.58246828143,1242.3875432526,3540.65743944637
77511,86.1119515885023,929.304084720121,1412.23903177005,2049.72768532526
77512,162.569444444444,661.883680555556,461.640625,296.892361111111
77513,93.6265793167992,952.101076275152,86.548900327562,588.352831071596
77514,257.431242274413,1037.53167490729,199.465775648949,717.952719406675
77515,96.4156206415621,558.675034867504,99.0934449093445,899.483960948396
77516,132.839838492598,585.208613728129,209.488559892328,215.679676985195
77517,78.9711538461538,939.802884615385,243.427884615385,345.605769230769
77518,57.1945701357466,2672.80542986425,1214.02714932127,0
77519,218.399339933993,561.295379537954,58.3663366336634,105.594059405941
77520,135.288590604027,627.060402684564,58.5369127516779,66.0268456375839
77521,164.073881373569,609.620187304891,231.534859521332,400.811654526535
77522,134.059405940594,767.194719471947,25.8415841584158,0
77523,143.111111111111,752,978,0
77524,110.19305019305,918.803088803089,257.007722007722,507.915057915058
77525,88.6486486486487,584.891891891892,1000.67567567568,0
77526,138.066914498141,700.520446096654,855.724907063197,0
77527,131.426229508197,638.672131147541,317.196721311475,152.754098360656
77528,158.623188405797,574.601449275362,198.251811594203,306.585144927536
77529,124.788823911631,438.369070825211,120.545808966862,190.396361273554
77530,129.673202614379,757.287581699347,1023.3660130719,6.9281045751634
77531,213.492333901193,575.03691084611,59.7217490062465,256.087450312323
77532,179.565217391304,941.449275362319,136.086956521739,17.6811594202899
77533,122.927927927928,794.012762762763,220.762012012012,2163.27702702703
77534,105.118306351183,592.901618929016,142.914072229141,530.336239103362
